county_name,lon,lat,state_name,state_alpha
McCulloch County,-99.3598557,31.2054766,Texas,TX
Crockett County,-101.4042113,30.7175316,Texas,TX
Hill County,-97.130668,31.9826809,Texas,TX
Kent County,-100.7697199,33.1847797,Texas,TX
El Paso County,-106.2414237,31.7664803,Texas,TX
Loving County,-103.5612293,31.8449361,Texas,TX
Dickens County,-100.7876173,33.6153628,Texas,TX
La Salle County,-99.0967743,28.3510976,Texas,TX
Lamb County,-102.3480182,34.0688615,Texas,TX
Austin County,-96.2701696,29.8919013,Texas,TX
Hutchinson County,-101.3627461,35.837047,Texas,TX
Val Verde County,-101.1433237,29.8752853,Texas,TX
Smith County,-95.2687428,32.3751061,Texas,TX
Robertson County,-96.5149408,31.025481,Texas,TX
Gillespie County,-98.9418512,30.3250913,Texas,TX
King County,-100.2453455,33.6142675,Texas,TX
Tom Green County,-100.4637879,31.3988234,Texas,TX
Yoakum County,-102.8322422,33.1623979,Texas,TX
Somervell County,-97.7692171,32.2180714,Texas,TX
Kenedy County,-97.5911434,26.8902129,Texas,TX
Borden County,-101.439199,32.7385899,Texas,TX
San Saba County,-98.8192922,31.1551375,Texas,TX
Burleson County,-96.6220912,30.4934867,Texas,TX
Bee County,-97.7425858,28.4160769,Texas,TX
Trinity County,-95.1516869,31.096675,Texas,TX
Castro County,-102.2587856,34.5336207,Texas,TX
Brewster County,-103.2524579,29.8089965,Texas,TX
Gregg County,-94.8162759,32.4863971,Texas,TX
Ward County,-103.1051127,31.5130687,Texas,TX
Wilbarger County,-99.2424397,34.0849199,Texas,TX
Hamilton County,-98.1117562,31.7073424,Texas,TX
Stephens County,-98.8361192,32.7363063,Texas,TX
Lavaca County,-96.9236334,29.3825778,Texas,TX
Bosque County,-97.6376407,31.9008189,Texas,TX
Goliad County,-97.4304145,28.6607,Texas,TX
Roberts County,-100.8075549,35.8362157,Texas,TX
Callahan County,-99.372249,32.2931499,Texas,TX
Rains County,-95.79544,32.8705795,Texas,TX
Morris County,-94.7312653,33.116466,Texas,TX
Lampasas County,-98.2408885,31.1967308,Texas,TX
Upshur County,-94.9411837,32.7353495,Texas,TX
Wheeler County,-100.2531067,35.3925926,Texas,TX
San Patricio County,-97.5171566,28.0117944,Texas,TX
Moore County,-101.8905018,35.8356759,Texas,TX
Webb County,-99.3407518,27.7607987,Texas,TX
Blanco County,-98.399217,30.2664556,Texas,TX
Newton County,-93.73925,30.7867182,Texas,TX
Hockley County,-102.3433978,33.605932,Texas,TX
Panola County,-94.3051563,32.1639784,Texas,TX
Anderson County,-95.6617264,31.8412615,Texas,TX
Cameron County,-97.4789584,26.1029227,Texas,TX
Montgomery County,-95.4947192,30.3006105,Texas,TX
Llano County,-98.6846901,30.7075845,Texas,TX
Mason County,-99.2376134,30.7032288,Texas,TX
Taylor County,-99.8901793,32.2973269,Texas,TX
Hartley County,-102.6100473,35.8402444,Texas,TX
Jim Wells County,-98.0908141,27.7335157,Texas,TX
Zapata County,-99.1826027,26.9969806,Texas,TX
Travis County,-97.6912697,30.2395128,Texas,TX
Howard County,-101.438772,32.3034712,Texas,TX
Sierra County,-120.5219926,39.5769252,California,CA
Sacramento County,-121.3404408,38.4500161,California,CA
Santa Barbara County,-120.0399729,34.5370572,California,CA
Calaveras County,-120.5614415,38.1838996,California,CA
Ventura County,-119.1331432,34.3587415,California,CA
Los Angeles County,-118.2618616,34.1963983,California,CA
Sonoma County,-122.9261095,38.5251824,California,CA
Kings County,-119.8155301,36.072478,California,CA
San Diego County,-116.7761174,33.0236041,California,CA
Placer County,-120.7227181,39.0620323,California,CA
San Francisco County,-123.0322294,37.7272391,California,CA
Marin County,-122.7459738,38.0518169,California,CA
Mariposa County,-119.9128613,37.5700295,California,CA
Lassen County,-120.6299518,40.7210862,California,CA
Napa County,-122.3259045,38.5070999,California,CA
Shasta County,-122.0435556,40.7605142,California,CA
Monterey County,-121.3155723,36.240107,California,CA
Trinity County,-123.114476,40.6478033,California,CA
Mendocino County,-123.4428811,39.4323876,California,CA
Inyo County,-117.4039269,36.561977,California,CA
Mono County,-118.8751668,37.9158363,California,CA
Tuolumne County,-119.9647335,38.0214344,California,CA
Solano County,-121.939594,38.2672255,California,CA
San Bernardino County,-116.1811967,34.8572198,California,CA
Contra Costa County,-121.9515431,37.919479,California,CA
Alpine County,-119.7983522,38.6217831,California,CA
El Dorado County,-120.5343981,38.785532,California,CA
Yolo County,-121.9024412,38.6795954,California,CA
Yuba County,-121.3407809,39.2662469,California,CA
San Benito County,-121.085296,36.6107024,California,CA
Humboldt County,-123.9261757,40.7066554,California,CA
Riverside County,-116.0022389,33.7298275,California,CA
Kern County,-118.7295064,35.3466288,California,CA
Colusa County,-122.2375629,39.1777385,California,CA
Del Norte County,-124.003614,41.763958,California,CA
Modoc County,-120.7183704,41.5929185,California,CA
Fresno County,-119.6550193,36.7610058,California,CA
Madera County,-119.7498023,37.2098213,California,CA
Santa Clara County,-121.6906224,37.2207774,California,CA
Tehama County,-122.2322737,40.1261573,California,CA
San Joaquin County,-121.272244,37.9349815,California,CA
Alameda County,-121.912488,37.6471385,California,CA
Nevada County,-120.7713429,39.2975082,California,CA
Butte County,-121.6019188,39.6659588,California,CA
Merced County,-120.7228019,37.1948063,California,CA
Tulare County,-118.7810551,36.2288339,California,CA
Stanislaus County,-121.0028311,37.5623162,California,CA
Orange County,-117.7772068,33.6756872,California,CA
Imperial County,-115.3554001,33.0408143,California,CA
Sutter County,-121.7039397,39.0361898,California,CA
Amador County,-120.6538563,38.4435501,California,CA
Lake County,-122.7467569,39.0948019,California,CA
Plumas County,-120.8243709,39.9922953,California,CA
San Mateo County,-122.3715457,37.4146725,California,CA
Siskiyou County,-122.5332868,41.5879861,California,CA
Santa Cruz County,-122.007205,37.0124883,California,CA
Glenn County,-122.4016998,39.6025462,California,CA
San Luis Obispo County,-120.4475445,35.3852242,California,CA
Clinton County,-85.1360977,36.7272577,Kentucky,KY
Allen County,-86.192458,36.7507703,Kentucky,KY
Wayne County,-84.8304404,36.8020113,Kentucky,KY
Scott County,-84.5793761,38.2898822,Kentucky,KY
Edmonson County,-86.2180153,37.2275136,Kentucky,KY
Adair County,-85.2813796,37.1055589,Kentucky,KY
Gallatin County,-84.8621525,38.7601027,Kentucky,KY
Harrison County,-84.3341313,38.4445776,Kentucky,KY
Bourbon County,-84.2098602,38.2025623,Kentucky,KY
Perry County,-83.2177723,37.2412822,Kentucky,KY
Crittenden County,-88.1050103,37.3581494,Kentucky,KY
Knott County,-82.9457242,37.3597236,Kentucky,KY
Lawrence County,-82.7383015,38.0744569,Kentucky,KY
Morgan County,-83.2589444,37.9229402,Kentucky,KY
Muhlenberg County,-87.1340919,37.2138159,Kentucky,KY
Green County,-85.5614029,37.2696366,Kentucky,KY
Wolfe County,-83.4950678,37.7437739,Kentucky,KY
Robertson County,-84.06423,38.5134727,Kentucky,KY
Lee County,-83.7192475,37.608116,Kentucky,KY
Kenton County,-84.5334381,38.9305031,Kentucky,KY
Madison County,-84.2769976,37.7235917,Kentucky,KY
Martin County,-82.5066231,37.796774,Kentucky,KY
Owsley County,-83.6916281,37.4236144,Kentucky,KY
Clay County,-83.7184326,37.1573172,Kentucky,KY
Harlan County,-83.2214968,36.8592233,Kentucky,KY
Elliott County,-83.0972089,38.115438,Kentucky,KY
Fayette County,-84.4582738,38.0406759,Kentucky,KY
Hancock County,-86.7927612,37.8433252,Kentucky,KY
Daviess County,-87.087139,37.731671,Kentucky,KY
Powell County,-83.8200155,37.8006287,Kentucky,KY
Graves County,-88.6498974,36.7233435,Kentucky,KY
Jessamine County,-84.5839603,37.8732908,Kentucky,KY
Monroe County,-85.713508,36.714077,Kentucky,KY
Grant County,-84.6259265,38.6491599,Kentucky,KY
Taylor County,-85.3278364,37.366184,Kentucky,KY
Greenup County,-82.9338199,38.5635616,Kentucky,KY
Henderson County,-87.5725767,37.7925421,Kentucky,KY
Logan County,-86.8814363,36.8598288,Kentucky,KY
Butler County,-86.6824707,37.2070133,Kentucky,KY
Floyd County,-82.7433611,37.559878,Kentucky,KY
Boyle County,-84.8683523,37.6181043,Kentucky,KY
Estill County,-83.9639825,37.6924493,Kentucky,KY
Bullitt County,-85.7026414,37.969928,Kentucky,KY
Boone County,-84.731431,38.9745952,Kentucky,KY
Washington County,-85.1754162,37.7542085,Kentucky,KY
Carlisle County,-88.975757,36.857726,Kentucky,KY
Whitley County,-84.1446485,36.7580237,Kentucky,KY
Ohio County,-86.844871,37.4778588,Kentucky,KY
Mason County,-83.8281251,38.5941366,Kentucky,KY
Bracken County,-84.1152351,38.6803649,Kentucky,KY
Carter County,-83.0487958,38.3095486,Kentucky,KY
Hopkins County,-87.5421956,37.3110702,Kentucky,KY
Bell County,-83.6810456,36.7226801,Kentucky,KY
Pike County,-82.4109127,37.4860314,Kentucky,KY
Breathitt County,-83.2830396,37.506632,Kentucky,KY
Warren County,-86.4235786,36.995634,Kentucky,KY
Hickman County,-88.9720844,36.675896,Kentucky,KY
McCracken County,-88.7123663,37.0536832,Kentucky,KY
Union County,-87.9516496,37.6580293,Kentucky,KY
Leslie County,-83.3886172,37.0878462,Kentucky,KY
Lyon County,-88.0833909,37.0239759,Kentucky,KY
Knox County,-83.8556297,36.8874755,Kentucky,KY
Calloway County,-88.2740857,36.6209783,Kentucky,KY
Jackson County,-84.0205757,37.4034585,Kentucky,KY
Ballard County,-89.0103673,37.0513234,Kentucky,KY
Henry County,-85.1198896,38.4515849,Kentucky,KY
Mercer County,-84.8796945,37.8120851,Kentucky,KY
Lewis County,-83.3767743,38.5521522,Kentucky,KY
Trigg County,-87.8586515,36.8076808,Kentucky,KY
Marshall County,-88.3327524,36.882017,Kentucky,KY
Hart County,-85.8790995,37.3164351,Kentucky,KY
Lincoln County,-84.6583354,37.4571737,Kentucky,KY
Pulaski County,-84.5799857,37.1083118,Kentucky,KY
Campbell County,-84.3795832,38.9469811,Kentucky,KY
Cumberland County,-85.3935066,36.7842237,Kentucky,KY
Laurel County,-84.119395,37.1132678,Kentucky,KY
Grayson County,-86.3440113,37.4585771,Kentucky,KY
Magoffin County,-83.0697158,37.6989535,Kentucky,KY
Montgomery County,-83.9123375,38.0381379,Kentucky,KY
Larue County,-85.6968413,37.5444624,Kentucky,KY
Livingston County,-88.3634261,37.2095174,Kentucky,KY
Shelby County,-85.2282658,38.2390283,Kentucky,KY
Todd County,-87.1836416,36.8403384,Kentucky,KY
Breckinridge County,-86.4329188,37.777988,Kentucky,KY
Simpson County,-86.5817465,36.7409472,Kentucky,KY
Rowan County,-83.4280697,38.2042499,Kentucky,KY
Carroll County,-85.1240238,38.6683939,Kentucky,KY
Jefferson County,-85.6576243,38.1895321,Kentucky,KY
Fulton County,-89.1876586,36.5525115,Kentucky,KY
Hardin County,-85.9631827,37.6958356,Kentucky,KY
Christian County,-87.4929864,36.8920592,Kentucky,KY
Anderson County,-84.9864171,38.0053963,Kentucky,KY
Oldham County,-85.4561516,38.4001274,Kentucky,KY
Rockcastle County,-84.3143684,37.3610502,Kentucky,KY
Trimble County,-85.3512077,38.6200405,Kentucky,KY
Barren County,-85.9251618,36.9636713,Kentucky,KY
McCreary County,-84.4910515,36.7311363,Kentucky,KY
Pendleton County,-84.3519435,38.6962842,Kentucky,KY
Spencer County,-85.3167749,38.0248928,Kentucky,KY
Letcher County,-82.8612507,37.1185357,Kentucky,KY
Clark County,-84.144974,37.9701332,Kentucky,KY
Woodford County,-84.7488633,38.0431027,Kentucky,KY
McLean County,-87.2655972,37.5267075,Kentucky,KY
Franklin County,-84.8687863,38.234919,Kentucky,KY
Menifee County,-83.5975146,37.9506654,Kentucky,KY
Marion County,-85.2689592,37.552604,Kentucky,KY
Fleming County,-83.7061517,38.3684311,Kentucky,KY
Caldwell County,-87.8705095,37.1486421,Kentucky,KY
Garrard County,-84.5458557,37.6301619,Kentucky,KY
Casey County,-84.9282195,37.3219623,Kentucky,KY
Metcalfe County,-85.6335984,36.992515,Kentucky,KY
Russell County,-85.0549503,36.9905867,Kentucky,KY
Meade County,-86.2008628,37.9674757,Kentucky,KY
Nelson County,-85.4659548,37.8031876,Kentucky,KY
Owen County,-84.8415901,38.4993944,Kentucky,KY
Bath County,-83.7376405,38.1522485,Kentucky,KY
Nicholas County,-84.0255542,38.3371317,Kentucky,KY
Boyd County,-82.6814063,38.3600037,Kentucky,KY
Johnson County,-82.8306393,37.8492599,Kentucky,KY
Webster County,-87.6847904,37.5194601,Kentucky,KY
Hancock County,-83.6660335,41.0004711,Ohio,OH
Allen County,-84.1061032,40.7716274,Ohio,OH
Lake County,-81.3926429,41.9241163,Ohio,OH
Fayette County,-83.4618927,39.5552462,Ohio,OH
Butler County,-84.5657341,39.4397469,Ohio,OH
Morgan County,-81.8616967,39.6249458,Ohio,OH
Portage County,-81.197042,41.1688366,Ohio,OH
Scioto County,-82.998675,38.8148886,Ohio,OH
Vinton County,-82.4859614,39.2520418,Ohio,OH
Paulding County,-84.5821249,41.1189483,Ohio,OH
Henry County,-84.0688996,41.3315843,Ohio,OH
Fulton County,-84.1242667,41.5972639,Ohio,OH
Brown County,-83.8667723,38.9313769,Ohio,OH
Logan County,-83.766343,40.3875532,Ohio,OH
Trumbull County,-80.7687013,41.3059114,Ohio,OH
Pike County,-83.0529085,39.0713596,Ohio,OH
Monroe County,-81.0909868,39.7262533,Ohio,OH
Lawrence County,-82.5171856,38.6038659,Ohio,OH
Adams County,-83.4780816,38.8344683,Ohio,OH
Crawford County,-82.9247827,40.8485244,Ohio,OH
Guernsey County,-81.497875,40.0566648,Ohio,OH
Van Wert County,-84.5857751,40.8555203,Ohio,OH
Pickaway County,-83.0528267,39.648947,Ohio,OH
Muskingum County,-81.9435064,39.9660457,Ohio,OH
Richland County,-82.5427812,40.774159,Ohio,OH
Champaign County,-83.7676037,40.1327753,Ohio,OH
Wayne County,-81.8871942,40.8296612,Ohio,OH
Ottawa County,-83.0126127,41.5454953,Ohio,OH
Harrison County,-81.0915651,40.2923175,Ohio,OH
Clark County,-83.783676,39.9170315,Ohio,OH
Hocking County,-82.4834473,39.4903424,Ohio,OH
Miami County,-84.2284135,40.0533257,Ohio,OH
Delaware County,-83.0074622,40.2789411,Ohio,OH
Darke County,-84.6212484,40.1315415,Ohio,OH
Greene County,-83.8948943,39.6874785,Ohio,OH
Ashland County,-82.2701271,40.843273,Ohio,OH
Lucas County,-83.4689033,41.6823213,Ohio,OH
Ashtabula County,-80.7455916,41.9066369,Ohio,OH
Preble County,-84.6447584,39.7388104,Ohio,OH
Jackson County,-82.614142,39.0134773,Ohio,OH
Stark County,-81.3656673,40.8141314,Ohio,OH
Mahoning County,-80.7703956,41.0108798,Ohio,OH
Tuscarawas County,-81.4711573,40.4474477,Ohio,OH
Highland County,-83.601359,39.1844221,Ohio,OH
Morrow County,-82.7977288,40.5252659,Ohio,OH
Marion County,-83.1688034,40.5880337,Ohio,OH
Perry County,-82.2379525,39.7431874,Ohio,OH
Erie County,-82.5258973,41.5540061,Ohio,OH
Clinton County,-83.7950485,39.4290042,Ohio,OH
Lorain County,-82.179722,41.4388045,Ohio,OH
Defiance County,-84.4864334,41.3216789,Ohio,OH
Athens County,-82.0458439,39.3326037,Ohio,OH
Jefferson County,-80.7635272,40.3993836,Ohio,OH
Sandusky County,-83.1427763,41.3553193,Ohio,OH
Montgomery County,-84.2905915,39.7537357,Ohio,OH
Auglaize County,-84.2240177,40.561309,Ohio,OH
Geauga County,-81.1735054,41.4993217,Ohio,OH
Hamilton County,-84.5441868,39.1969272,Ohio,OH
Holmes County,-81.9300012,40.5655971,Ohio,OH
Columbiana County,-80.778455,40.770073,Ohio,OH
Carroll County,-81.090787,40.5798841,Ohio,OH
Belmont County,-80.9677268,40.0176819,Ohio,OH
Ross County,-83.0595805,39.3238179,Ohio,OH
Washington County,-81.4906531,39.4506837,Ohio,OH
Madison County,-83.4008847,39.8966074,Ohio,OH
Hardin County,-83.6640773,40.6604152,Ohio,OH
Clermont County,-84.149614,39.0520838,Ohio,OH
Noble County,-81.4525117,39.7672325,Ohio,OH
Putnam County,-84.1298791,41.0245334,Ohio,OH
Meigs County,-82.0283968,39.0898068,Ohio,OH
Franklin County,-83.0068645,39.9695753,Ohio,OH
Huron County,-82.594641,41.1450798,Ohio,OH
Wood County,-83.6226821,41.3601834,Ohio,OH
Seneca County,-83.1275469,41.1199923,Ohio,OH
Williams County,-84.5843225,41.5649581,Ohio,OH
Union County,-83.3670416,40.2959008,Ohio,OH
Cuyahoga County,-81.7242168,41.760392,Ohio,OH
Warren County,-84.1699063,39.4256516,Ohio,OH
Fairfield County,-82.6273294,39.7526204,Ohio,OH
Knox County,-82.4223929,40.4036198,Ohio,OH
Licking County,-82.4834352,40.0915047,Ohio,OH
Summit County,-81.5349361,41.1218513,Ohio,OH
Shelby County,-84.2041425,40.3366802,Ohio,OH
Medina County,-81.8997641,41.1161743,Ohio,OH
Gallia County,-82.3017463,38.8170456,Ohio,OH
Coshocton County,-81.9301092,40.2967096,Ohio,OH
Wyandot County,-83.313681,40.8397816,Ohio,OH
Mercer County,-84.6320588,40.5353325,Ohio,OH
Clay County,-85.8635254,33.2703999,Alabama,AL
Marengo County,-87.791091,32.2475911,Alabama,AL
DeKalb County,-85.803992,34.460929,Alabama,AL
Cherokee County,-85.6542417,34.0695153,Alabama,AL
Hale County,-87.6230608,32.7527958,Alabama,AL
Perry County,-87.2938269,32.6390053,Alabama,AL
Colbert County,-87.8014569,34.703112,Alabama,AL
Greene County,-87.9642005,32.8444965,Alabama,AL
Butler County,-86.6819689,31.751667,Alabama,AL
Lee County,-85.3530477,32.6040644,Alabama,AL
Mobile County,-88.1965682,30.6845725,Alabama,AL
Fayette County,-87.7642923,33.7161568,Alabama,AL
Chambers County,-85.3940321,32.9155039,Alabama,AL
Tuscaloosa County,-87.5227834,33.2902197,Alabama,AL
Wilcox County,-87.3049349,31.9900824,Alabama,AL
Marshall County,-86.3216681,34.3095637,Alabama,AL
Escambia County,-87.1684097,31.1222867,Alabama,AL
Limestone County,-86.9813995,34.8102387,Alabama,AL
Blount County,-86.56644,33.9773575,Alabama,AL
Monroe County,-87.3832656,31.5803324,Alabama,AL
Marion County,-87.881551,34.1382194,Alabama,AL
Lowndes County,-86.6505859,32.147888,Alabama,AL
Coosa County,-86.2434818,32.9314453,Alabama,AL
Pike County,-85.9416035,31.7986508,Alabama,AL
Sumter County,-88.2000571,32.5974811,Alabama,AL
Winston County,-87.36529,34.1546073,Alabama,AL
Talladega County,-86.1759302,33.3693135,Alabama,AL
Jackson County,-85.9800556,34.764114,Alabama,AL
Baldwin County,-87.7460666,30.6592183,Alabama,AL
Bullock County,-85.7172613,32.1017589,Alabama,AL
Autauga County,-86.6464395,32.5322367,Alabama,AL
Macon County,-85.692887,32.3870267,Alabama,AL
St. Clair County,-86.3156631,33.7129627,Alabama,AL
Choctaw County,-88.2488894,31.9909539,Alabama,AL
Cullman County,-86.8692666,34.1319229,Alabama,AL
Shelby County,-86.6780894,33.2630428,Alabama,AL
Dallas County,-87.1143556,32.3335397,Alabama,AL
Pickens County,-88.0968631,33.2967933,Alabama,AL
Lauderdale County,-87.6509966,34.9041221,Alabama,AL
Cleburne County,-85.5161261,33.6719637,Alabama,AL
Barbour County,-85.4051035,31.8702531,Alabama,AL
Geneva County,-85.8210224,31.0923822,Alabama,AL
Dale County,-85.609476,31.4306536,Alabama,AL
Tallapoosa County,-85.7995532,32.8633694,Alabama,AL
Clarke County,-87.8186244,31.6855211,Alabama,AL
Houston County,-85.2964111,31.1581831,Alabama,AL
Washington County,-88.1975644,31.4052172,Alabama,AL
Madison County,-86.5510802,34.7642377,Alabama,AL
Crenshaw County,-86.3192219,31.7328256,Alabama,AL
Calhoun County,-85.8225133,33.7717061,Alabama,AL
Lawrence County,-87.3218651,34.529776,Alabama,AL
Morgan County,-86.8464021,34.4544844,Alabama,AL
Lamar County,-88.0874309,33.7870852,Alabama,AL
Russell County,-85.1869798,32.2898113,Alabama,AL
Franklin County,-87.8428144,34.4419892,Alabama,AL
Conecuh County,-86.9887221,31.4309257,Alabama,AL
Elmore County,-86.1427347,32.597229,Alabama,AL
Jefferson County,-86.8965359,33.5534439,Alabama,AL
Walker County,-87.3010936,33.7915581,Alabama,AL
Randolph County,-85.4640679,33.2964753,Alabama,AL
Montgomery County,-86.2044615,32.2028812,Alabama,AL
Bibb County,-87.1271475,33.0158929,Alabama,AL
Etowah County,-86.0342629,34.0476407,Alabama,AL
Chilton County,-86.7266071,32.8540514,Alabama,AL
Coffee County,-85.9896022,31.402258,Alabama,AL
Covington County,-86.4487206,31.2439873,Alabama,AL
Henry County,-85.2399712,31.5169779,Alabama,AL
McDuffie County,-82.4787331,33.4796231,Georgia,GA
Brantley County,-81.9829779,31.1973339,Georgia,GA
Lamar County,-84.1467208,33.0744605,Georgia,GA
Floyd County,-85.2136851,34.2636918,Georgia,GA
Terrell County,-84.4394464,31.7771909,Georgia,GA
Clayton County,-84.3555727,33.5426863,Georgia,GA
Columbia County,-82.2522957,33.5476313,Georgia,GA
Macon County,-84.0512306,32.3626859,Georgia,GA
Charlton County,-82.1396442,30.7799036,Georgia,GA
Polk County,-85.1883384,33.9960153,Georgia,GA
DeKalb County,-84.2263432,33.7706611,Georgia,GA
Pickens County,-84.4903326,34.4568044,Georgia,GA
Franklin County,-83.2280639,34.3750807,Georgia,GA
Taliaferro County,-82.8752721,33.559319,Georgia,GA
Carroll County,-85.0805272,33.5822366,Georgia,GA
Cook County,-83.4294448,31.1525157,Georgia,GA
Toombs County,-82.3306257,32.1178118,Georgia,GA
Lincoln County,-82.4482992,33.7921507,Georgia,GA
Harris County,-84.912432,32.7315494,Georgia,GA
Screven County,-81.6175849,32.7447512,Georgia,GA
Walton County,-83.731829,33.7838866,Georgia,GA
Gordon County,-84.8738622,34.5096669,Georgia,GA
Hart County,-82.96329,34.3487328,Georgia,GA
Upson County,-84.2922831,32.8818367,Georgia,GA
Barrow County,-83.7123025,33.9920094,Georgia,GA
Long County,-81.7428697,31.7495633,Georgia,GA
Paulding County,-84.8671616,33.921026,Georgia,GA
Crawford County,-83.9791874,32.7094283,Georgia,GA
Union County,-83.9892568,34.833333,Georgia,GA
Habersham County,-83.5258749,34.6343924,Georgia,GA
Wilkinson County,-83.1755122,32.8042663,Georgia,GA
Meriwether County,-84.6670579,33.0292666,Georgia,GA
Chattahoochee County,-84.7880206,32.3474454,Georgia,GA
Berrien County,-83.2278695,31.2886522,Georgia,GA
Fayette County,-84.4939407,33.4127172,Georgia,GA
Hancock County,-83.0004653,33.2692195,Georgia,GA
Tift County,-83.5259307,31.4570027,Georgia,GA
Haralson County,-85.2200629,33.7951646,Georgia,GA
Clay County,-84.9925826,31.6198309,Georgia,GA
Bartow County,-84.8381879,34.2409175,Georgia,GA
Hall County,-83.8184997,34.3175689,Georgia,GA
Treutlen County,-82.5708819,32.4095857,Georgia,GA
Calhoun County,-84.6262895,31.521279,Georgia,GA
Early County,-84.9067225,31.3241906,Georgia,GA
Candler County,-82.0712656,32.4039497,Georgia,GA
Muscogee County,-84.874946,32.510197,Georgia,GA
Crisp County,-83.7535313,31.9151491,Georgia,GA
Sumter County,-84.2042571,32.0421971,Georgia,GA
Clarke County,-83.3671522,33.9521852,Georgia,GA
Coweta County,-84.7621381,33.3528965,Georgia,GA
Bleckley County,-83.3317174,32.4354034,Georgia,GA
Burke County,-82.0001638,33.0601805,Georgia,GA
Marion County,-84.5295665,32.3595317,Georgia,GA
Jasper County,-83.6901425,33.3181691,Georgia,GA
Henry County,-84.1540207,33.4529466,Georgia,GA
Atkinson County,-82.8781511,31.2968056,Georgia,GA
Talbot County,-84.5300288,32.7046026,Georgia,GA
Dawson County,-84.1732841,34.4428421,Georgia,GA
Johnson County,-82.6639696,32.6945842,Georgia,GA
Washington County,-82.7981123,32.9718435,Georgia,GA
Dodge County,-83.1678658,32.1643493,Georgia,GA
Camden County,-81.6420006,30.9133473,Georgia,GA
Peach County,-83.8319779,32.5713241,Georgia,GA
White County,-83.7434165,34.643776,Georgia,GA
Jefferson County,-82.4200036,33.0581756,Georgia,GA
Twiggs County,-83.4258792,32.6658469,Georgia,GA
Dougherty County,-84.20904,31.5325876,Georgia,GA
Catoosa County,-85.1393857,34.9002176,Georgia,GA
Douglas County,-84.7673139,33.7012421,Georgia,GA
Morgan County,-83.4910487,33.5934743,Georgia,GA
Bulloch County,-81.744021,32.3917111,Georgia,GA
Wheeler County,-82.7338492,32.105258,Georgia,GA
Evans County,-81.890153,32.1530834,Georgia,GA
Webster County,-84.5538279,32.0466911,Georgia,GA
Jones County,-83.5623393,33.0202261,Georgia,GA
Gwinnett County,-84.023087,33.9591457,Georgia,GA
Worth County,-83.8499598,31.5517733,Georgia,GA
Pierce County,-82.2104267,31.3539879,Georgia,GA
Pike County,-84.3866265,33.0907685,Georgia,GA
Stewart County,-84.8349117,32.073225,Georgia,GA
Troup County,-85.02836,33.034482,Georgia,GA
Stephens County,-83.2902156,34.5529139,Georgia,GA
Emanuel County,-82.2997628,32.5910995,Georgia,GA
Colquitt County,-83.769773,31.1897075,Georgia,GA
Richmond County,-82.0749983,33.361487,Georgia,GA
Banks County,-83.4984409,34.3519216,Georgia,GA
Wayne County,-81.9123763,31.5478449,Georgia,GA
Echols County,-82.836132,30.7085,Georgia,GA
Liberty County,-81.4578706,31.8074577,Georgia,GA
Rockdale County,-84.0263696,33.6520811,Georgia,GA
Elbert County,-82.8418338,34.1164548,Georgia,GA
Wilcox County,-83.4382617,31.9627168,Georgia,GA
Towns County,-83.7322645,34.9025294,Georgia,GA
Dooly County,-83.807167,32.1519954,Georgia,GA
Pulaski County,-83.4818454,32.2388026,Georgia,GA
Coffee County,-82.8449381,31.5492446,Georgia,GA
Ware County,-82.4215072,31.050881,Georgia,GA
Appling County,-82.2901025,31.739712,Georgia,GA
Fulton County,-84.4681816,33.7900338,Georgia,GA
Schley County,-84.3227083,32.2634439,Georgia,GA
Bryan County,-81.4385431,32.0179692,Georgia,GA
Clinch County,-82.7026143,30.9176531,Georgia,GA
Lowndes County,-83.2689952,30.833145,Georgia,GA
Turner County,-83.6203195,31.7248005,Georgia,GA
Randolph County,-84.7523108,31.762651,Georgia,GA
Jeff Davis County,-82.6368248,31.8116153,Georgia,GA
Murray County,-84.7379899,34.7970974,Georgia,GA
Ben Hill County,-83.1471898,31.7407755,Georgia,GA
Lanier County,-83.0631635,31.0381973,Georgia,GA
Quitman County,-85.0048013,31.8629478,Georgia,GA
Oglethorpe County,-83.0740805,33.8668062,Georgia,GA
Irwin County,-83.2770374,31.6043062,Georgia,GA
Taylor County,-84.2514261,32.5546668,Georgia,GA
Montgomery County,-82.5333487,32.1721081,Georgia,GA
Greene County,-83.1666127,33.5767403,Georgia,GA
Warren County,-82.6880123,33.4191691,Georgia,GA
Jenkins County,-81.9715244,32.7945631,Georgia,GA
Heard County,-85.1378862,33.2913469,Georgia,GA
Walker County,-85.3054565,34.735802,Georgia,GA
Chatham County,-81.0851959,31.9804101,Georgia,GA
Rabun County,-83.4048594,34.8839494,Georgia,GA
Oconee County,-83.4377284,33.8341247,Georgia,GA
Brooks County,-83.5819054,30.8229337,Georgia,GA
Telfair County,-82.9310624,31.9136387,Georgia,GA
Miller County,-84.7303983,31.1629309,Georgia,GA
Laurens County,-82.9263171,32.3932197,Georgia,GA
Effingham County,-81.3433367,32.3617106,Georgia,GA
Madison County,-83.2037373,34.1285257,Georgia,GA
Cobb County,-84.5741657,33.93994,Georgia,GA
Seminole County,-84.8675915,30.933894,Georgia,GA
Putnam County,-83.3717898,33.3210605,Georgia,GA
Baker County,-84.4548812,31.3195798,Georgia,GA
Thomas County,-83.9198124,30.86462,Georgia,GA
